row_type,username,email,role,dob,division,roll_no,course,department,subjects,experience,question_id,rating,teacher_email,comment,subject,description,status
SURVEY,,,,,,,,,,,15,5,siddharth_pandey30_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,2,3,tanmaybhat96_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,4,4,aishwaryapillai9_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,20,4,vihaan_pawar68_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,8,2,vihaan.thakur2_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,2,4,piyush_roy98_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,3,4,piyush.mukherjee46_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,8,5,sanyagupta57_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,13,2,karangill89_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,3,3,neeraj.ghosh29_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,2,3,piyush_roy98_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,6,5,aishwaryapillai9_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,13,4,sanya.mishra54_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,17,3,piyush_roy98_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,15,3,sanyakhanna42_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,7,5,sanya.mishra54_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,14,3,ritvikjadhav71_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,12,2,siddharth_pandey30_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,19,4,isha.shah98_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,20,4,rupalkumar4_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,20,4,nishapandey33_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,19,4,aditya.more30_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,2,5,sakshi_mishra23_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,10,4,parth.mehta71_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,17,2,devkaur84_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,17,5,divya_mukherjee23_t@college.edu,Encourages students to think critically and ask questions.,,,
