row_type,username,email,role,dob,division,roll_no,course,department,subjects,experience,question_id,rating,teacher_email,comment,subject,description,status
REVIEW,,preeti.kumar62@college.edu,,,,,,,,,,5,sakshi_tiwari70_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,prateek.dubey66@college.edu,,,,,,,,,,2,shrutiyadav87_t@college.edu,Very organized and follows a clear teaching plan.,,,
REVIEW,,payaldutta12@college.edu,,,,,,,,,,3,reyansh.thakur99_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,nishaghosh46@college.edu,,,,,,,,,,5,varunpawar78_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,aarav.srivastava86@college.edu,,,,,,,,,,4,tanmay_shinde15_t@college.edu,Could improve on being more punctual.,,,
REVIEW,,kabir.patil78@college.edu,,,,,,,,,,5,neha.yadav89_t@college.edu,Very organized and follows a clear teaching plan.,,,
REVIEW,,manav_jain24@college.edu,,,,,,,,,,2,tanvi.singh22_t@college.edu,Good teaching but needs more practical examples.,,,
REVIEW,,varun_more31@college.edu,,,,,,,,,,4,meghareddy55_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,diyachowdhury25@college.edu,,,,,,,,,,3,mohitpandey96_t@college.edu,Great at explaining complex topics in simple terms.,,,
REVIEW,,gaurav_thakur83@college.edu,,,,,,,,,,3,kabirsrivastava31_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,vihaan.malhotra68@college.edu,,,,,,,,,,3,garima_kulkarni38_t@college.edu,Very supportive and understanding.,,,
REVIEW,,rajmukherjee47@college.edu,,,,,,,,,,1,riya_mukherjee9_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,divyabose21@college.edu,,,,,,,,,,5,mohitpandey96_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,aadhya_srivastava72@college.edu,,,,,,,,,,4,sumit.rao77_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,sneha.more94@college.edu,,,,,,,,,,3,tanviyadav20_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,aditi.joshi17@college.edu,,,,,,,,,,4,preetijoshi52_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,yash_chauhan80@college.edu,,,,,,,,,,4,varunpawar78_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,adityasrivastava3@college.edu,,,,,,,,,,3,varunpawar78_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,shubhamkapoor6@college.edu,,,,,,,,,,1,shalinishah40_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,preeti.shinde32@college.edu,,,,,,,,,,3,rahul.rao69_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,myraiyer49@college.edu,,,,,,,,,,2,diyatiwari69_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,nandini.das24@college.edu,,,,,,,,,,5,aaravsingh83_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,richajoshi89@college.edu,,,,,,,,,,5,tanvi.singh22_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,sahil.dubey43@college.edu,,,,,,,,,,5,komalarora30_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,tanmay_joshi78@college.edu,,,,,,,,,,3,tanviyadav20_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,vidhi_rao46@college.edu,,,,,,,,,,2,neha.yadav89_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,myra.yadav87@college.edu,,,,,,,,,,4,rahul.rao69_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,parth.bose65@college.edu,,,,,,,,,,4,komalarora30_t@college.edu,Makes learning fun with interactive examples.,,,
REVIEW,,richa.mishra2@college.edu,,,,,,,,,,4,meghareddy55_t@college.edu,Good teaching but needs more practical examples.,,,
REVIEW,,aadhya_srivastava72@college.edu,,,,,,,,,,5,amit_kaur91_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,dhruv.kumar64@college.edu,,,,,,,,,,5,komalarora30_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,nandini.dutta20@college.edu,,,,,,,,,,5,pooja_shah12_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,nishaghosh46@college.edu,,,,,,,,,,5,payal_chauhan63_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,rajmukherjee47@college.edu,,,,,,,,,,3,diyatiwari69_t@college.edu,Very supportive and understanding.,,,
REVIEW,,varun_more31@college.edu,,,,,,,,,,4,tushar.gill57_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,neeraj_mukherjee69@college.edu,,,,,,,,,,4,amit_kaur91_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,shubhamkapoor6@college.edu,,,,,,,,,,4,tushar.gill57_t@college.edu,"Good teacher overall, minor improvements needed.",,,
REVIEW,,diyadas16@college.edu,,,,,,,,,,3,sakshi_tiwari70_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,shubhamkapoor6@college.edu,,,,,,,,,,4,shalinishah40_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,kunalgupta99@college.edu,,,,,,,,,,5,aarav.more12_t@college.edu,Very supportive and understanding.,,,
REVIEW,,aanyamishra75@college.edu,,,,,,,,,,4,amit_kaur91_t@college.edu,Great at explaining complex topics in simple terms.,,,
REVIEW,,neerajjadhav15@college.edu,,,,,,,,,,4,sakshi_tiwari70_t@college.edu,Great at explaining complex topics in simple terms.,,,
REVIEW,,vikram_shinde56@college.edu,,,,,,,,,,4,kabirsrivastava31_t@college.edu,Makes learning fun with interactive examples.,,,
REVIEW,,richaarora66@college.edu,,,,,,,,,,4,varunpawar78_t@college.edu,Very organized and follows a clear teaching plan.,,,
REVIEW,,tanmay.khanna91@college.edu,,,,,,,,,,5,shrutiyadav87_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,komal_sharma90@college.edu,,,,,,,,,,4,piyush_chowdhury63_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,diyadas16@college.edu,,,,,,,,,,2,reyansh.thakur99_t@college.edu,Good teaching but needs more practical examples.,,,
REVIEW,,madhuribajaj27@college.edu,,,,,,,,,,3,kabirsrivastava31_t@college.edu,Good teaching but needs more practical examples.,,,
REVIEW,,prateek.dubey66@college.edu,,,,,,,,,,4,diyatiwari69_t@college.edu,Could improve on being more punctual.,,,
REVIEW,,prateek.dubey66@college.edu,,,,,,,,,,4,sumit.rao77_t@college.edu,Excellent teacher! Highly recommend.,,,
REVIEW,,kritithakur94@college.edu,,,,,,,,,,4,abhishek_chowdhury69_t@college.edu,Very supportive and understanding.,,,
REVIEW,,mohit.jain21@college.edu,,,,,,,,,,5,tanmay_shinde15_t@college.edu,Excellent teacher! Highly recommend.,,,
REVIEW,,chirag.gupta22@college.edu,,,,,,,,,,5,kabirsrivastava31_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,kabir.patil78@college.edu,,,,,,,,,,1,chirag_pandey24_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,karanpawar36@college.edu,,,,,,,,,,3,rahul_chauhan27_t@college.edu,Good teaching but needs more practical examples.,,,
REVIEW,,parth.bose65@college.edu,,,,,,,,,,4,pranav.mukherjee90_t@college.edu,Could improve on being more punctual.,,,
REVIEW,,varunshah80@college.edu,,,,,,,,,,3,rahul_chauhan27_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,diyachowdhury25@college.edu,,,,,,,,,,4,sai_kumar86_t@college.edu,Good teaching but needs more practical examples.,,,
REVIEW,,simran.iyer87@college.edu,,,,,,,,,,1,komalarora30_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,sonali.bajaj50@college.edu,,,,,,,,,,5,reyansh.thakur99_t@college.edu,Could improve on being more punctual.,,,
REVIEW,,shalini_patel52@college.edu,,,,,,,,,,3,abhishek_chowdhury69_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,riya.gupta19@college.edu,,,,,,,,,,4,pooja_shah12_t@college.edu,Very organized and follows a clear teaching plan.,,,
REVIEW,,neerajjadhav15@college.edu,,,,,,,,,,5,neha.yadav89_t@college.edu,Makes learning fun with interactive examples.,,,
REVIEW,,devdeshmukh8@college.edu,,,,,,,,,,5,pranavmukherjee42_t@college.edu,Makes learning fun with interactive examples.,,,
REVIEW,,aparnaarora43@college.edu,,,,,,,,,,1,gaurav_nair33_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,kunal_iyer30@college.edu,,,,,,,,,,4,tanmay_shinde15_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,payaldutta12@college.edu,,,,,,,,,,2,tanviyadav20_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,aditya.tiwari66@college.edu,,,,,,,,,,5,tanmay.singh98_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,simran.pawar73@college.edu,,,,,,,,,,4,sumit.rao77_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,aadhya_srivastava72@college.edu,,,,,,,,,,4,pranav.mukherjee90_t@college.edu,Very supportive and understanding.,,,
REVIEW,,meera_pillai75@college.edu,,,,,,,,,,4,meghareddy55_t@college.edu,Could improve on being more punctual.,,,
REVIEW,,jyoti.mehta12@college.edu,,,,,,,,,,5,garima_kulkarni38_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,aditi.joshi17@college.edu,,,,,,,,,,3,shalinishah40_t@college.edu,Makes learning fun with interactive examples.,,,
REVIEW,,rishi.bose51@college.edu,,,,,,,,,,4,rahul_chauhan27_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,aditya_pawar94@college.edu,,,,,,,,,,4,pranav.mukherjee90_t@college.edu,Could improve on being more punctual.,,,
REVIEW,,kavya_singh23@college.edu,,,,,,,,,,3,neha.yadav89_t@college.edu,One of the most knowledgeable teachers in the department.,,,
COMPLAINT,,kunalchatterjee64@college.edu,,,,,,,,,,,,,Lab equipment,"Multiple computers in the Computer Lab are not functioning, affecting practical sessions.",in_progress
COMPLAINT,,simran.jain44@college.edu,,,,,,,,,,,,,Noisy environment,Construction work near Block B is causing excessive noise during lecture hours.,resolved
COMPLAINT,,chiragyadav6@college.edu,,,,,,,,,,,,,Lab equipment,"Multiple computers in Block A are not functioning, affecting practical sessions.",pending
COMPLAINT,,rupal_shah69@college.edu,,,,,,,,,,,,,Cleanliness issue,The washrooms near the Computer Lab are not being cleaned regularly and are unhygienic.,pending
COMPLAINT,,ajayjadhav73@college.edu,,,,,,,,,,,,,Cleanliness issue,The washrooms near Block A are not being cleaned regularly and are unhygienic.,in_progress
COMPLAINT,,dhruv.kumar64@college.edu,,,,,,,,,,,,,Water supply,The water cooler near Block B has not been working for the past week.,resolved
COMPLAINT,,gaurav_thakur83@college.edu,,,,,,,,,,,,,Library issue,Several important reference books in the library are missing or damaged.,pending
COMPLAINT,,tanmay.reddy88@college.edu,,,,,,,,,,,,,Projector malfunction,The projector in room 201 has been flickering and showing distorted images for weeks.,in_progress
COMPLAINT,,aishwarya.gill52@college.edu,,,,,,,,,,,,,Water supply,The water cooler near Block A has not been working for the past week.,pending
COMPLAINT,,rishi.pillai80@college.edu,,,,,,,,,,,,,Cleanliness issue,The washrooms near the Engineering Block are not being cleaned regularly and are unhygienic.,in_progress
COMPLAINT,,preeti.kumar62@college.edu,,,,,,,,,,,,,Projector malfunction,The projector in room 102 has been flickering and showing distorted images for weeks.,resolved
COMPLAINT,,mayankreddy5@college.edu,,,,,,,,,,,,,Broken furniture,Several chairs and desks in room 101 are broken and need immediate replacement.,in_progress
COMPLAINT,,komalpandey55@college.edu,,,,,,,,,,,,,Internet connectivity,Wi-Fi connectivity in Block B is extremely slow and unreliable during peak hours.,pending
COMPLAINT,,madhuri_singh30@college.edu,,,,,,,,,,,,,Parking problem,The parking area is overcrowded and there is no proper arrangement for student vehicles.,pending
COMPLAINT,,diyapatil98@college.edu,,,,,,,,,,,,,Library issue,Several important reference books in the library are missing or damaged.,pending
COMPLAINT,,kavya_singh23@college.edu,,,,,,,,,,,,,Broken furniture,Several chairs and desks in room Lab 2 are broken and need immediate replacement.,in_progress
COMPLAINT,,rohan.pawar27@college.edu,,,,,,,,,,,,,Noisy environment,Construction work near Building 2 is causing excessive noise during lecture hours.,in_progress
COMPLAINT,,aanyamishra75@college.edu,,,,,,,,,,,,,Parking problem,The parking area is overcrowded and there is no proper arrangement for student vehicles.,pending
COMPLAINT,,rishi.pillai80@college.edu,,,,,,,,,,,,,Broken AC,The AC in room 402 is not working properly and classes are very uncomfortable.,pending
COMPLAINT,,chiragyadav6@college.edu,,,,,,,,,,,,,Lab equipment,"Multiple computers in Building 2 are not functioning, affecting practical sessions.",pending
COMPLAINT,,kunal_iyer30@college.edu,,,,,,,,,,,,,Library issue,Several important reference books in the library are missing or damaged.,resolved
COMPLAINT,,sakshiverma66@college.edu,,,,,,,,,,,,,Projector malfunction,The projector in room 301 has been flickering and showing distorted images for weeks.,in_progress
COMPLAINT,,chiragdeshmukh82@college.edu,,,,,,,,,,,,,Projector malfunction,The projector in room 301 has been flickering and showing distorted images for weeks.,resolved
COMPLAINT,,neeraj_mukherjee69@college.edu,,,,,,,,,,,,,Internet connectivity,Wi-Fi connectivity in Block B is extremely slow and unreliable during peak hours.,pending
COMPLAINT,,kunalgupta99@college.edu,,,,,,,,,,,,,Lab equipment,"Multiple computers in the Computer Lab are not functioning, affecting practical sessions.",in_progress
COMPLAINT,,aditya.tiwari66@college.edu,,,,,,,,,,,,,Broken furniture,Several chairs and desks in room 101 are broken and need immediate replacement.,in_progress
COMPLAINT,,neeraj_mukherjee69@college.edu,,,,,,,,,,,,,Internet connectivity,Wi-Fi connectivity in Block C is extremely slow and unreliable during peak hours.,pending
COMPLAINT,,mitali.menon40@college.edu,,,,,,,,,,,,,Water supply,The water cooler near the Main Building has not been working for the past week.,pending
COMPLAINT,,mohitsrivastava88@college.edu,,,,,,,,,,,,,Noisy environment,Construction work near the Main Building is causing excessive noise during lecture hours.,resolved
COMPLAINT,,mitali_bhat82@college.edu,,,,,,,,,,,,,Broken furniture,Several chairs and desks in room 202 are broken and need immediate replacement.,resolved
COMPLAINT,,rupal_shah69@college.edu,,,,,,,,,,,,,Library issue,Several important reference books in the library are missing or damaged.,pending
COMPLAINT,,divyabose21@college.edu,,,,,,,,,,,,,Broken furniture,Several chairs and desks in room Lab 1 are broken and need immediate replacement.,pending
COMPLAINT,,payal_mishra7@college.edu,,,,,,,,,,,,,Water supply,The water cooler near Building 2 has not been working for the past week.,resolved
COMPLAINT,,preeti.kumar62@college.edu,,,,,,,,,,,,,Internet connectivity,Wi-Fi connectivity in Building 2 is extremely slow and unreliable during peak hours.,in_progress
COMPLAINT,,divyajoshi52@college.edu,,,,,,,,,,,,,Library issue,Several important reference books in the library are missing or damaged.,pending
COMPLAINT,,chiragyadav6@college.edu,,,,,,,,,,,,,Parking problem,The parking area is overcrowded and there is no proper arrangement for student vehicles.,pending
COMPLAINT,,nandini.das24@college.edu,,,,,,,,,,,,,Parking problem,The parking area is overcrowded and there is no proper arrangement for student vehicles.,in_progress
COMPLAINT,,divyajoshi52@college.edu,,,,,,,,,,,,,Projector malfunction,The projector in room 301 has been flickering and showing distorted images for weeks.,pending
COMPLAINT,,karanpawar36@college.edu,,,,,,,,,,,,,Broken AC,The AC in room 402 is not working properly and classes are very uncomfortable.,pending
COMPLAINT,,sai_iyer44@college.edu,,,,,,,,,,,,,Cleanliness issue,The washrooms near Block B are not being cleaned regularly and are unhygienic.,pending
SUGGESTION,,vidhi_mehta24@college.edu,,,,,,,,,,,,,Study groups,Facilitate formation of peer study groups for collaborative learning.,pending
SUGGESTION,,meghajadhav63@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
SUGGESTION,,simran_das83@college.edu,,,,,,,,,,,,,Mental health support,Introduce counseling services for students dealing with academic stress.,pending
SUGGESTION,,riya.gupta19@college.edu,,,,,,,,,,,,,Hackathon events,Organize regular hackathons and coding competitions on campus.,pending
SUGGESTION,,chiragmenon58@college.edu,,,,,,,,,,,,,Guest lectures,Organizing guest lectures from industry professionals would greatly benefit students.,pending
SUGGESTION,,swatigill86@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
SUGGESTION,,payaldutta12@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
SUGGESTION,,tanmay.khanna91@college.edu,,,,,,,,,,,,,Study groups,Facilitate formation of peer study groups for collaborative learning.,pending
SUGGESTION,,neerajsen51@college.edu,,,,,,,,,,,,,Career counseling,Regular career counseling sessions would help students plan their futures.,pending
SUGGESTION,,meghakapoor51@college.edu,,,,,,,,,,,,,Guest lectures,Organizing guest lectures from industry professionals would greatly benefit students.,in_progress
SUGGESTION,,siddharth.ghosh8@college.edu,,,,,,,,,,,,,Guest lectures,Organizing guest lectures from industry professionals would greatly benefit students.,in_progress
SUGGESTION,,kritithakur94@college.edu,,,,,,,,,,,,,Cafeteria menu,The cafeteria menu should include more healthy and diverse food options.,in_progress
SUGGESTION,,madhuribajaj27@college.edu,,,,,,,,,,,,,Industry visits,Arrange industrial visits to give students real-world exposure.,pending
SUGGESTION,,aditya.kulkarni78@college.edu,,,,,,,,,,,,,Career counseling,Regular career counseling sessions would help students plan their futures.,pending
SUGGESTION,,shivani_kaur5@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
SUGGESTION,,shivani_kaur5@college.edu,,,,,,,,,,,,,Sports facilities,Improve sports facilities and organize more inter-college tournaments.,pending
SUGGESTION,,sonali.bajaj50@college.edu,,,,,,,,,,,,,Feedback system,Implement an anonymous real-time feedback system for continuous improvement.,pending
SUGGESTION,,rohan.pawar27@college.edu,,,,,,,,,,,,,Feedback system,Implement an anonymous real-time feedback system for continuous improvement.,in_progress
SUGGESTION,,prateek_sharma60@college.edu,,,,,,,,,,,,,Cafeteria menu,The cafeteria menu should include more healthy and diverse food options.,resolved
SUGGESTION,,gaurav_thakur83@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,in_progress
SUGGESTION,,rupal_shah69@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
SUGGESTION,,mohitsrivastava88@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,in_progress
SUGGESTION,,vihaan.malhotra68@college.edu,,,,,,,,,,,,,Feedback system,Implement an anonymous real-time feedback system for continuous improvement.,in_progress
SUGGESTION,,simran_das83@college.edu,,,,,,,,,,,,,Online resources,Please provide access to online learning platforms like Coursera or Udemy.,resolved
SUGGESTION,,parthjain79@college.edu,,,,,,,,,,,,,Guest lectures,Organizing guest lectures from industry professionals would greatly benefit students.,in_progress
SUGGESTION,,sahil.arora52@college.edu,,,,,,,,,,,,,Sports facilities,Improve sports facilities and organize more inter-college tournaments.,pending
SUGGESTION,,jyoti.das51@college.edu,,,,,,,,,,,,,Guest lectures,Organizing guest lectures from industry professionals would greatly benefit students.,pending
SUGGESTION,,payalmukherjee35@college.edu,,,,,,,,,,,,,Career counseling,Regular career counseling sessions would help students plan their futures.,resolved
SUGGESTION,,mayank.jain33@college.edu,,,,,,,,,,,,,Mental health support,Introduce counseling services for students dealing with academic stress.,in_progress
SUGGESTION,,vijay.pawar37@college.edu,,,,,,,,,,,,,Feedback system,Implement an anonymous real-time feedback system for continuous improvement.,in_progress
SUGGESTION,,siddharth.ghosh8@college.edu,,,,,,,,,,,,,Feedback system,Implement an anonymous real-time feedback system for continuous improvement.,in_progress
SUGGESTION,,preeti.bose64@college.edu,,,,,,,,,,,,,Cafeteria menu,The cafeteria menu should include more healthy and diverse food options.,pending
SUGGESTION,,komal_sharma90@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,resolved
SUGGESTION,,diyadas16@college.edu,,,,,,,,,,,,,Online resources,Please provide access to online learning platforms like Coursera or Udemy.,in_progress
SUGGESTION,,payalmukherjee35@college.edu,,,,,,,,,,,,,Exam schedule,Distribute exams more evenly across the semester to reduce student stress.,pending
SUGGESTION,,aadhyaverma4@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
SUGGESTION,,ajayjadhav73@college.edu,,,,,,,,,,,,,Cafeteria menu,The cafeteria menu should include more healthy and diverse food options.,resolved
SUGGESTION,,vikram_bajaj49@college.edu,,,,,,,,,,,,,Guest lectures,Organizing guest lectures from industry professionals would greatly benefit students.,pending
SUGGESTION,,simran.jain44@college.edu,,,,,,,,,,,,,Exam schedule,Distribute exams more evenly across the semester to reduce student stress.,in_progress
SUGGESTION,,payal_mishra7@college.edu,,,,,,,,,,,,,More Lab Hours,Please extend lab hours during weekends for project work and practice.,pending
